Date,OilReturn,RollingAR1Coefficient,RollingResidualStd,ResidualVolatilityThreshold,ShockRegime,Innovation,StandardizedInnovation,InnovationShock
2017-09-18,0.0004008016085714,-0.04982240336029438,0.016578502158756774,0.040845172297776226,0,-0.002094369917351304,-0.1263304668476975,0
2017-09-19,-0.0086528359572306,-0.05621087354219761,0.01641861877381509,0.040845172297776226,0,-0.010807451418636992,-0.6582436420214008,0
2017-09-20,0.0186210205702526,-0.0663018125836939,0.016420887486320108,0.040845172297776226,0,0.016205015737095894,0.986853831779552,0
2017-09-21,0.0027733773719407,-0.07868122719678251,0.01654807310711723,0.040845172297776226,0,0.0021536361707398533,0.1301442262672617,0
2017-09-22,0.0021736991070486,-0.07966002096382352,0.016281843246230786,0.040845172297776226,0,0.0006553053368229249,0.04024761367080639,0
2017-09-25,0.030328918697454,-0.11197798594328631,0.016007518882039034,0.040845172297776226,0,0.02914918283371951,1.8209681992895137,0
2017-09-26,-0.00653220382274,-0.11164937775050782,0.01644373157525717,0.040845172297776226,0,-0.0050449146042196216,-0.30679864732228346,0
2017-09-27,0.0049990490571127,-0.12537180977726736,0.015412510989942507,0.040845172297776226,0,0.0015969852828332204,0.1036161650671548,0
2017-09-28,-0.0111862304343692,-0.12404727359927181,0.015413587770902775,0.040845172297776226,0,-0.013160537282950925,-0.853826992038474,0
2017-09-29,0.0021311642281069,-0.11313673414403114,0.014995521320800988,0.040845172297776226,0,-0.0019938104006046982,-0.13296039250325967,0
2017-10-02,-0.0213211010572744,-0.1163973835509025,0.014994759477242848,0.040845172297776226,0,-0.023945693076521765,-1.5969374575739954,0
2017-10-03,-0.0031683194820453,-0.11673468389123985,0.015224922615581692,0.040845172297776226,0,-0.007923445992225886,-0.5204260272637949,0
2017-10-04,-0.0087649963529674,-0.11174624501146399,0.015208233693077333,0.040845172297776226,0,-0.011082748430880241,-0.7287334383824612,0
2017-10-05,0.0160765594063474,-0.11494506394638111,0.015190848217626389,0.040845172297776226,0,0.013491587910025044,0.8881392083406084,0
2017-10-06,-0.0299782640958672,-0.1330678280089437,0.01523569105577165,0.040845172297776226,0,-0.029503368837725506,-1.9364641045637974,0
